chr start end rho corr h2_1 h2_2 var p m
3 123200440 124677278 1.6723864394291915e-07 0.006155805782627086 2.499828245628017e-05 2.9525229728222332e-05 1.2773511396748567e-09 0.9962664672597908 580
3 124678230 125875831 -4.421841297423359e-07 -0.004229679488529236 0.00022458652409688637 4.866398737921887e-05 1.6735202543156048e-09 0.9913757910601989 422
3 125876862 126213162 2.7142054285222197e-05 0.4265666907394063 0.001033680181643298 3.916745564361865e-06 4.2570314600312e-09 0.6774128389307383 192
3 126213467 127471230 -7.67251307289406e-06 -0.17356977203461477 0.0003072967842110303 6.3587107885819256e-06 1.7905203993742214e-09 0.8561156580569017 512
3 127471641 130243259 4.621501040966153e-07 NA 6.307664528301291e-05 -1.3184669720904742e-05 1.635891449728902e-09 0.9908833260012025 791
3 130244120 131373405 -5.00970244970745e-06 NA -8.6618608909589e-07 1.608892136524004e-07 6.408534495503107e-10 0.8431280194371135 323
3 131373740 132115911 1.3116464978150385e-05 NA -2.5407020852264938e-05 5.613542378546113e-05 1.0528870182638788e-09 0.6860453901886312 429
3 132117285 133128449 -1.469645910141385e-05 -0.35917051982251635 3.561958616831213e-05 4.7004039750966054e-05 9.237245572491799e-10 0.6287052051804871 401
3 133129272 134383242 -4.394449318737908e-05 NA 8.438881105374338e-05 -1.9315318299064064e-05 1.2974693503244751e-09 0.22246905392675842 528
3 137370076 138662229 -1.8757260417217845e-06 NA 0.00017425195921631483 -1.4729924044994587e-05 1.3835214153496815e-09 0.9597808871745597 378
3 134385789 137369181 0.0001561658205853115 0.8574575363483329 0.00046561749197220965 7.123893927938979e-05 2.262412224003346e-09 0.001026281719233441 1060
3 138665796 140275652 3.243540299012556e-05 NA 0.0024362051805829742 -9.968341512544274e-06 6.655023387051407e-09 0.6909263230777063 748
3 140276484 142863564 0.00011617069738301858 NA 0.001207851000576891 -8.165652331616813e-06 1.9458315809304017e-09 0.008449376566408654 881
3 142864473 143494546 4.676309750157453e-05 4.798729159550418 2.6387352439028455e-06 3.598804417211993e-05 1.0344617183064713e-09 0.1459633373950996 369
3 143495679 145663879 -6.051075359238614e-05 -1.6800319212677468 8.460985015380071e-05 1.5332364319203005e-05 1.5070375182522878e-09 0.11906060805671738 722
3 145664135 146722271 1.0971868800617974e-05 NA 0.00011779174225820072 -7.3098728466658815e-06 8.68772836106433e-10 0.7097113274979557 389
3 146722383 148316359 2.321116720871361e-05 0.13156655527505004 0.00040235758799556516 7.735542140254392e-05 1.194187800027919e-09 0.5017891615732517 448
3 148316766 149988630 2.989591252354745e-05 0.49206065998238085 0.00011502097926385782 3.209292327426908e-05 1.700155922981703e-09 0.4684218886014614 706
3 149994553 151178708 -8.311277285156176e-06 NA 0.0002538612211902671 -3.837627691148099e-06 1.0759276853824455e-09 0.7999728237184092 460
3 151178836 151904190 -0.0001252643702939613 -1.9929278735341114 0.0030018183942620564 1.3160959173024286e-06 5.972724327737444e-09 0.10505101392056959 261
3 151905386 153054901 -5.0716793038740064e-05 -0.3343451708987414 0.0003824569837088596 6.016319101804065e-05 1.897857236861171e-09 0.2443512039618403 362
3 153056839 154181836 -8.50402462020843e-06 -0.23744734067031484 0.00013981078490978507 9.174316611487327e-06 9.761176387140637e-10 0.7854753219327228 455
3 154183562 156005200 1.3551773518741987e-05 NA -6.634622201556864e-06 9.08989469699819e-05 1.1379284053035174e-09 0.6878797471448936 495
3 156005905 157311596 1.5560450313066973e-06 0.043671163075738414 0.00010680673273204746 1.1886559684341113e-05 1.140509986256633e-09 0.9632498571081008 520
3 157312028 159272972 5.859274665890077e-05 0.7933784331363083 0.00022529794833929068 2.4208601180862273e-05 2.0925326736151053e-09 0.20023655593555623 698
3 159274785 161523859 -7.13159279037113e-06 NA -1.2625988766334902e-05 1.6374107425078754e-05 1.3936543386885125e-09 0.8484995302214907 677
3 161524489 162065286 -1.0046672284697667e-05 NA -1.1956441030489747e-05 9.899429846926719e-06 6.021385207679994e-10 0.682228022522005 234
3 162067622 163250087 -1.515241804586971e-06 NA -1.788551007121254e-05 -8.44087542349801e-06 7.542914878100593e-10 0.9560020821361119 376
3 163251056 164816939 1.7562224200514046e-05 0.5952436542368573 4.483845837836314e-05 1.9414169338378752e-05 9.048828959760427e-10 0.5593374782241528 482
3 164820183 167116849 6.684018407968691e-06 NA -1.2701025044937323e-05 1.9860094095627784e-05 1.254301608562686e-09 0.8503058994959704 591
3 167117143 167912878 1.1688187241761754e-05 NA -2.2788782607780514e-05 2.1122576743627732e-05 5.87973347355852e-10 0.6297891511739591 281
3 167913564 170158128 2.1407197119848056e-05 NA 6.410644779254964e-06 -6.205918357174455e-06 1.5619669486617241e-09 0.5880552227119162 691
3 170159134 171311936 1.736339123174938e-07 NA -6.997880278414923e-06 -1.708708831101914e-05 1.1040337442882473e-09 0.9958305241572064 461
3 171312880 172965694 -9.154689564543469e-06 NA -1.3164470448256993e-05 -1.5971259292994973e-05 1.5903425220633197e-09 0.8184328417113698 627
3 172966405 174274308 -1.901126960192598e-05 -0.992294467116884 2.1659606314302036e-05 1.6946910784769876e-05 1.1192945558946462e-09 0.5698656861763847 498
3 174275336 175049294 -3.380028296285313e-06 NA -3.470931741397855e-05 -1.4913589681039891e-05 8.201995463011863e-10 0.906050742196469 336
3 175050262 176268375 3.610145369100893e-05 NA -5.263035721543873e-05 6.861180537711809e-05 9.83268829019332e-10 0.24960878326956937 431
3 176269091 177530606 1.4905180335676822e-05 0.20003248862345674 0.00031948624629870296 1.737885768478569e-05 1.5254603297785026e-09 0.7027395649792567 486
3 177531847 179359242 6.57631433301706e-09 0.00020942432624935608 7.543837752757693e-05 1.3071292510940636e-05 1.3962552333274144e-09 0.9998595763634994 616
3 179366819 181426554 -1.4178745296455945e-05 -1.5053471471005213 4.630670980823957e-06 1.9158360887239396e-05 1.1374844224560156e-09 0.6741915961444872 511
3 181431571 182975975 9.889387644922955e-05 0.24492921605336926 0.0010646759467051652 0.00015312291001021367 3.79848983511464e-09 0.10858419770593149 435
3 182976382 183762614 -1.2859775292479762e-05 NA 4.6959391343833616e-05 -1.0710046586176525e-05 7.379634522241507e-10 0.6359373938910426 354
3 183762644 185262137 5.009513622098887e-06 0.04050952545286249 0.00016517490434805058 9.258331959161029e-05 1.920736103274788e-09 0.90899675259394 548
3 185263467 186780913 3.339149702458013e-05 NA -1.8481594995505675e-06 5.7893995577585395e-05 1.852714636781987e-09 0.4378862318850042 657
3 186782999 187220633 -1.1438069911627592e-05 NA -2.3987696982098375e-05 2.8811319028681093e-05 5.39882252181979e-10 0.6225286040362894 217
3 187220777 188201380 -1.6306010983592405e-05 NA 3.587948251692864e-05 -1.2307878062535712e-05 1.2893245734666645e-09 0.649745490812579 477
3 188202550 189531496 9.86902469704873e-06 0.21925473503774828 0.00010605710034722337 1.910340399166066e-05 1.7452094479914897e-09 0.8132476983135895 531
3 189531911 190303805 4.8723457824212685e-05 0.44210641420915564 0.0002720811444153396 4.463999389066592e-05 1.4986732300740032e-09 0.20817809409921928 394
3 190304172 190992002 -2.0483368640473328e-05 NA 3.142701244292598e-07 -2.10408438215129e-06 6.159022795030355e-10 0.4091650174731176 275
3 190993386 191840443 5.758249630190996e-06 NA 5.592531327166074e-05 -3.522262331164129e-07 7.974493861129382e-10 0.838423683732384 351
3 191840983 192753870 1.1345229646231802e-05 NA -2.9510183058905256e-06 5.826556714651799e-05 8.064028227561262e-10 0.6895109395442385 354
3 192754177 193885973 2.7675091946557307e-05 NA 0.0001047721019133079 -1.2103888244862553e-05 1.3641472662857346e-09 0.4536735889416533 486
3 193886289 194464791 -7.555396753970035e-06 NA 5.455822933510593e-05 -4.690463147505682e-06 7.347097073287736e-10 0.7804443184366981 262
3 194465233 194756339 1.4307421069060192e-06 NA -7.692059829948214e-07 -8.035429015760168e-06 4.408927690667756e-10 0.9456750955087978 136
3 194756597 195854787 -6.910771016949308e-07 NA 9.097595861898866e-05 -1.1415643038838948e-06 7.328271510651617e-10 0.9796333960119689 301
3 195855401 196414159 2.705169489584792e-06 NA 3.211011697160168e-05 -1.887006431277091e-05 5.31001822485938e-10 0.9065477155513381 192
3 196415355 197962382 1.175033035967299e-05 NA 0.00014544368974894002 -1.2088098637269852e-05 1.1197391995161199e-09 0.7254764476365592 502
4 10642 685993 2.7646056497219503e-05 2.6369572813126676 9.355941007129345e-05 1.1748237541821681e-06 3.5387175462941233e-10 0.14165994323503936 141
4 686563 1422863 4.667883986600288e-05 1.0905178313995263 0.00013283878506529224 1.379271206678642e-05 8.324363236383397e-10 0.10568987761424622 292
4 1478711 3612028 -9.181856285747626e-06 -0.2763897190665185 0.00015430655900530192 7.152087617734462e-06 1.3981672913057938e-09 0.8060257906707655 612
4 3613164 4263579 1.162595115075088e-05 1.8754554892809385 2.8442397660919076e-05 1.351068164694105e-06 4.5935841244103346e-10 0.5875146136114635 126
4 4264705 5044744 9.299271090460066e-06 NA 8.34890003396392e-05 -4.840559368091631e-06 1.0065349636658699e-09 0.7694360924039491 418
4 5047695 5971152 -1.9827941117124944e-05 NA -1.0756381927364902e-05 0.00010284772181834544 1.3820880795805841e-09 0.5937934806170936 542
4 5971634 7135912 8.56195280045747e-06 0.42068772782101566 2.123409917321679e-05 1.9507073986475093e-05 1.5558575573091084e-09 0.8281584258060863 538
4 7136158 8054472 -5.626938336765111e-05 -0.7388647771579739 9.029735548592735e-05 6.423021168321932e-05 1.809259043921528e-09 0.18587394069612284 633
4 8055323 9408136 2.2153451371751525e-05 NA -4.576238090813163e-06 -1.8777701982742822e-05 8.617757980299982e-10 0.4504603982063283 328
4 9408158 10696229 -9.533479877905264e-06 -0.7915432608554753 2.486166105954148e-05 5.834766162777898e-06 1.0778683130370042e-09 0.7715245702965696 602
4 10696913 12198579 -1.8028609797454086e-05 -0.28055826191292943 8.057697755388568e-05 5.124687418248777e-05 1.4733801734555076e-09 0.6385815252655849 706
4 12201002 13002341 1.0654947916184104e-05 NA -2.1495567486409833e-05 1.1566727016026866e-05 6.391951588342101e-10 0.6734346379176859 342
4 13002905 14394452 -1.7817465414341546e-05 -1.359214431530953 9.509882584767504e-05 1.8069275516285875e-06 1.3885894464580896e-09 0.63254749456206 608
4 14394902 15849986 3.5677128152707353e-07 0.008323346044208604 0.00017734115393320412 1.0360348037262529e-05 1.2261119954524158e-09 0.9918706211164057 594
4 15850685 16520118 1.6783789454924852e-05 NA 7.503440082757827e-05 -1.0086851555127663e-05 8.29470075923349e-10 0.5600549419919701 369
4 16521003 18752293 5.227373216601279e-06 0.6017763774627062 9.642220254944292e-06 7.825636978451009e-06 1.6781182790825564e-09 0.8984605200934568 830
4 18752722 20084049 -1.1015450817490525e-05 -0.31467523123843455 2.4275012909185382e-05 5.048007156769738e-05 8.879198601575937e-10 0.7116276367552832 431
4 20084563 21292213 -1.3101390244587149e-05 -0.2916055421162913 0.0001208390821667555 1.6704589223475294e-05 1.122925008597105e-09 0.6958203614879122 533
4 21292651 22393873 1.8444536458483987e-05 1.207106219529747 7.493552058886183e-06 3.1157082651301235e-05 8.718356179496499e-10 0.5321878630512764 419
4 22395570 23563570 3.371970886139192e-05 NA 9.027761963889193e-05 -2.7063029312948907e-06 7.454320640337717e-10 0.21681693227557497 357
4 23563931 24992827 3.874903040362853e-05 NA 6.701909764271861e-05 -2.2646379261859405e-05 1.4769510038755143e-09 0.31332380213301025 657
4 24993167 26468997 -3.7868074305037564e-05 NA 0.0003281482089252496 -1.6717944999519954e-05 1.5344457330015994e-09 0.33368764355283376 642
4 26473220 27903383 -4.1614831808787666e-05 -1.2390188932297908 4.968508886904275e-05 2.2704626339848325e-05 1.0581512901067814e-09 0.20078950297370812 486
4 27904556 28871862 -3.1291213480434565e-05 -1.1719369525373842 1.5533871570078077e-05 4.5894073227147366e-05 7.302165446853827e-10 0.2468770810990003 377
4 28872833 30453156 1.5421519888762056e-05 0.8192165242925813 5.478841437714117e-06 6.467973281644153e-05 1.0166957825787823e-09 0.6286339079421329 491
4 30453619 31739254 2.5522686439054707e-05 0.44587778863867666 0.00010351977009524298 3.16517548960204e-05 9.408057902250476e-10 0.4053515587415055 460
4 31740009 32592949 1.0407648848136477e-05 NA -9.079800411375577e-06 2.068711889609943e-05 5.569578718493203e-10 0.6592108885776369 287
4 32593453 33640100 -4.698663969258949e-07 NA -1.8966815653632684e-06 -8.303741854835305e-06 3.604810529052165e-10 0.9802562838478595 198
4 33640864 35150284 1.6916163506590002e-06 NA -2.1177532151624392e-05 -6.609425006941097e-06 6.202516183251626e-10 0.9458467974862799 368
4 35151237 36301997 2.1468028875178344e-06 0.11052940245380334 1.4062371024145142e-05 2.6826878663754e-05 8.526148161447739e-10 0.941390950741413 424
4 36304377 37534798 -1.024617766568477e-06 NA -3.558584446581573e-05 -6.528456685734683e-07 1.2155757012488532e-09 0.9765550976340421 564
4 37536119 37886455 2.1053086253269068e-07 NA -2.011758069660602e-05 1.2738869248162732e-05 5.237432436914882e-10 0.9926600941549643 205
4 37887735 38974458 -7.6168181359558546e-06 -0.0929571541798093 0.0003654797899998164 1.8370381121914124e-05 2.354048198091493e-09 0.8752544609169405 563
4 38976533 40199852 9.065755916462882e-06 NA -1.0210635229444663e-05 2.4213821689379126e-05 8.181623286806185e-10 0.7512851267039822 430
4 40200304 40869208 9.384225488765601e-06 NA 4.293665918006709e-06 -6.999672297920306e-06 8.077597480004528e-10 0.741260185297636 282
4 40870402 42662283 8.783694489336157e-06 NA -2.14871696555108e-05 4.946194321975347e-05 1.5226838650460883e-09 0.8219027494571741 702
4 42662718 43962569 -2.716643361456975e-05 -0.7391028896399019 3.4503649119695425e-05 3.915528844390142e-05 8.715357551379924e-10 0.3574596249442433 443
4 43963518 45187835 5.365579394476574e-06 NA -2.1772889285426613e-05 -1.4042461846718378e-05 7.774693575148221e-10 0.8474046296282642 410
4 45188855 47543891 3.466966981914979e-06 NA -5.260351325233495e-05 2.525248757095338e-05 1.1702508388598587e-09 0.919275132198366 617
4 47544012 48226267 5.516123392404307e-06 1.3858702132117293 1.0574982536567442e-05 1.4981081449634356e-06 4.993896578532628e-10 0.8050326408316487 272
4 48227642 53412129 -7.76432639113726e-06 NA 2.265138577552872e-06 -3.7477853751415523e-06 6.586414541848532e-10 0.7622423302423436 402
4 53413674 55202613 4.744031719469737e-05 3.7193915665004393 0.0004152153420085026 3.918122157996547e-07 1.4946796517052958e-09 0.21979183879644726 609
4 55202697 57418400 -0.00012168885949462242 -0.9777348029223573 0.0003788188820628648 4.089101348850885e-05 2.375267715493389e-09 0.012529771123355132 840
4 57420107 58696072 -3.7427194599184465e-07 NA 9.217792487393454e-05 -5.148515626509257e-06 1.3938981302253083e-09 0.9920015737452356 605
4 58697912 59358251 -1.6389028237694245e-05 NA -2.098811652992991e-05 6.67430218167499e-05 4.542296573372848e-10 0.44190474666325796 226
4 59358729 60145179 -4.312226235549617e-05 -1.0492326422673706 5.324038598919801e-05 3.172621718961142e-05 4.928082385344175e-10 0.052075772163131695 247
4 60145181 61371992 1.465013382964762e-05 NA -2.340282968394837e-05 -1.104479385706735e-06 7.028842924558334e-10 0.5805471091314802 368
4 61372415 61872517 9.60415641669213e-06 NA -9.824628391470287e-06 2.3632426360576354e-05 3.153649892558874e-10 0.5886318777946145 165
4 61872656 64117718 -1.916978991382835e-05 -5.873167947922419 1.2692365010074637e-05 8.393581535839454e-07 1.31763913147604e-09 0.5974274464175358 634
4 64118963 65300308 6.795562304140612e-06 NA 1.6500598990155756e-05 -1.5471631129891888e-06 3.922897615974661e-10 0.7315225216701793 230
4 65562213 66598615 -5.649874142544832e-06 NA -3.0323488353939543e-05 2.2684808210640037e-05 6.981383287047092e-10 0.8306798610621161 362
4 66599449 68058793 -8.814131394924654e-06 NA -1.467107321472799e-05 2.7278083198615666e-05 9.32963052396378e-10 0.77291242968859 470
4 68059850 68455531 7.499037443351927e-06 NA 3.0422873604729638e-05 -2.622708830786451e-06 3.115300349168032e-10 0.6709318064965666 159
4 68456074 69954151 -1.1938572700456187e-05 NA 2.6965991777013027e-05 -7.64041054951652e-06 4.592431526613968e-10 0.577460943469802 263
4 69954297 70517143 -1.1277755192422966e-06 NA -1.8190709018221467e-05 -6.869928854709648e-06 4.4428897948016665e-10 0.9573299862607106 265
4 70517792 71516586 -1.7952245797821218e-05 NA -1.8536229984203502e-05 3.3074637861070224e-06 7.204567604445768e-10 0.5036048307506947 406
4 72416258 75196731 -3.087394719941272e-05 NA 0.0003498366094134239 -1.2946862197732722e-05 1.2429697330323647e-09 0.3811859847688702 693
4 75555658 76283179 1.970624370043268e-05 3.8531298067304087 7.2652336397424e-05 3.6002348643046284e-07 5.983977053661104e-10 0.42048483245058665 283
4 76284248 77128724 3.900206588201804e-06 0.22549838329889857 2.4509275004161074e-05 1.2205565150007524e-05 5.981683193970401e-10 0.8732994852406869 354
4 77129568 78333381 -1.2575225648917968e-05 -1.4256554362161877 2.098884957187499e-05 3.7069249177410828e-06 1.2002921561198723e-09 0.7166263137519648 587
4 78333798 79469226 -5.047117101950918e-05 NA 0.00014023558314021453 -6.9539018068435775e-06 1.2582372205782292e-09 0.15477679444743095 493
4 79470550 80994124 2.6934223499078296e-06 0.26889343157146 2.3744308506803068e-06 4.225606049470085e-05 9.303626577970615e-10 0.9296353915222275 423
4 80995881 81978151 -0.00010166079468494647 NA 0.0022059886281104914 -2.9334149119177243e-06 2.7306441781351135e-09 0.05172037294746916 251
4 81979993 83012967 3.5735692567653735e-05 NA 6.201238592443427e-05 -4.718506303277792e-06 7.417694135783609e-10 0.18948557343200334 394
4 83017789 83994716 2.096162737439178e-05 0.7063097777979654 3.76473277639373e-05 2.3395126668381617e-05 7.261292049949658e-10 0.43663401646563693 375
4 83998014 85080933 -1.0078673876334722e-05 NA -6.4078870988084765e-06 -6.93820144608736e-06 8.416412636570807e-10 0.728284783365212 412
4 85081980 87980070 2.2040171058682185e-05 0.5220415372055806 0.00011662622364044891 1.528352700471496e-05 1.570908984869206e-09 0.5781542643022026 868
4 87980748 89236855 -6.196143573143306e-06 -0.14022210416196945 0.00018032211255461405 1.0828317927354638e-05 1.2051639207996331e-09 0.8583431692017964 553
4 89238369 90126190 -2.734708842837229e-05 NA 0.00020105123073754184 -1.4630501020570803e-05 9.635843397277953e-10 0.3783284483674919 311
4 90126331 91453993 7.526386691604212e-06 NA -3.199975156981314e-05 5.6375678838909755e-05 8.435380468967127e-10 0.7955273448584634 413
4 91456722 94229509 2.417580180934565e-05 NA -3.465484937683105e-05 2.6135974610567028e-05 1.5147478339893614e-09 0.534487546608961 729
4 94230511 95596188 -2.8660294815754288e-05 -0.6625801376226114 0.00013721617801776514 1.3635754169656313e-05 9.086524422636451e-10 0.3417141590270725 484
4 95596744 96181408 -4.3911573138943804e-06 NA -1.63997593673489e-05 1.2789528515110248e-06 4.694072154375682e-10 0.8393876297208731 232
4 96182669 96464931 -3.173902078486539e-05 -18.845009885313154 1.354658084889881e-06 2.0939418406878095e-06 4.937160146978768e-10 0.15317195768574668 203
4 96466095 97911191 -4.5733196934328224e-05 -1.2581760473147694 3.2391715106402074e-05 4.0789309431674936e-05 9.970750077325808e-10 0.14752466993508476 502
4 97911459 99422081 -2.268202934833872e-05 -1.1404734021484002 2.1494093163530192e-05 1.8402395774710897e-05 1.6664305328618707e-09 0.5784615315150299 365
4 99423280 100322786 -1.095117138897995e-05 -1.4708095914383572 1.0898942045580101e-05 5.08655683861806e-06 7.60855465686382e-10 0.6913546615061983 384
4 100323029 101897750 -3.150914629630474e-05 -0.4879830883723448 7.577749012467651e-05 5.502037094706142e-05 1.5070313864498799e-09 0.41698531060162447 583
4 101898276 103387944 -1.3704334303225342e-05 NA 0.000221789995112522 -4.3797536233634563e-07 3.284918991684961e-09 0.8110211959118676 542
4 103388441 104802530 -4.559382796412243e-05 -0.6707457152403495 0.00020659220484164624 2.2365693429326912e-05 7.037641077110863e-10 0.08567447543972687 426
4 104803329 106479425 -0.0001215894658491915 -0.700101372884562 0.0005321984005300846 5.667564581498352e-05 3.753533255725328e-09 0.04718755262744493 503
4 106482185 108468632 -5.6460218168687385e-05 -0.3267809876254741 0.0017678264808212551 1.688619915085064e-05 5.0338173065590686e-09 0.42615905856754766 611
4 108469756 109979131 -1.5403664966281733e-05 NA 8.025649295008913e-05 -1.4092798415851557e-05 1.4777272060386443e-09 0.6886358562956643 553
4 109980374 112204254 1.8258871413431523e-05 NA -8.74315330698211e-06 2.440734576850486e-05 1.607140353183749e-09 0.6487807630829541 760
4 112204259 114902479 -3.680038499104837e-05 NA 0.00016058169995012255 -1.475570687061117e-05 1.99981269071151e-09 0.41055339724525763 995
4 114904730 117275534 2.4596171311784446e-05 3.577859532666365 1.7336585096064787e-06 2.7259939687343404e-05 1.1511930406997869e-09 0.4684976800649654 663
4 117275542 118219755 -6.545029135046227e-06 NA -4.2292985493215043e-07 5.3498774336776424e-06 5.896202751185711e-10 0.7875131358596524 306
4 118220292 119945314 1.0395320107471327e-05 NA 2.4639333760247998e-05 -6.076924508770135e-06 1.1983643741295576e-09 0.7639546141506892 619
4 119946706 121391843 2.5580887210562012e-06 NA 6.906300713213844e-06 -6.210507235216794e-07 9.665822241149677e-10 0.9344237692468765 512
4 121393020 121973864 -3.0589812291237455e-05 -0.4119241971308493 0.00013856571148143944 3.979818259095532e-05 6.151040230527478e-10 0.21742806444413765 236
4 121976226 123561869 9.509611571834775e-06 NA 3.3090733509998424e-05 -4.167089161283969e-06 1.0728697494880215e-09 0.7715651380651033 529
4 123563078 125863762 -1.970703972177214e-05 -0.20408674019200432 0.0008702279831267821 1.07147036009403e-05 2.4569834757441948e-09 0.6909426774600866 756
4 125863974 127236805 -1.7365544044298317e-05 NA 5.077520831882635e-05 -6.088946277815987e-06 1.0796802687616164e-09 0.5971558767714129 484
4 127237363 129514427 7.559088985453041e-06 0.7649926349654531 8.82896301970983e-05 1.1058970766854026e-06 1.1920405336929353e-09 0.826697245267122 618
4 129514448 130364383 7.067712905512943e-06 0.7291097602784046 1.6144723895911865e-05 5.820246168934273e-06 5.932108317053283e-10 0.7716750155458734 278
4 130364741 130949530 -2.559442334117496e-06 -0.7410361279820444 2.0793144376843847e-06 5.7370913546600465e-06 3.3512098973715606e-10 0.8888085099818924 182
4 130950008 131948861 7.578487620497599e-07 NA -2.537109335813178e-05 2.7816726304925734e-05 7.392599519458581e-10 0.9777634306233032 359
4 131951466 133741365 -2.0261547124606e-05 NA -4.67003709711016e-06 8.836402047599638e-06 8.12884687124809e-10 0.4772987446403697 441
4 133741753 135744132 1.1928465270449118e-05 NA -1.8022418293180144e-05 8.082090605111751e-06 9.176818350400634e-10 0.6937536152447532 500
4 135749591 137247266 -1.3071783491057157e-05 -0.28631917474421836 6.987817452558132e-05 2.9828215608492014e-05 8.190471505850943e-10 0.6478493582794793 383
4 137247703 137987679 -1.0317820583847655e-05 NA -4.9360891476071736e-05 6.398313278559905e-05 6.707954402324674e-10 0.6903532124855898 292
4 137988838 139114529 1.2077121707115712e-05 0.435582689853576 3.0804393343226065e-05 2.4955886432679755e-05 7.984301642047303e-10 0.6690805129674812 394
4 139115093 139552965 3.4925534929871505e-05 0.9525772819366133 6.26852743362236e-05 2.1444709270490376e-05 5.306720252470951e-10 0.12949219562872044 233
4 139553359 140546206 4.3391680369385124e-05 6.841305809014171 1.9507812098847707e-06 2.06217902777467e-05 6.956166431366687e-10 0.09992639796437688 329
4 140548713 141751418 -3.721853157575937e-05 -0.6019449607617521 4.237982638996346e-05 9.020814025707248e-05 1.4108502975815574e-09 0.32174673683473654 471
4 141752960 142807957 -4.2876270390470485e-05 -2.419207817338761 9.864842673349362e-06 3.184179076976451e-05 8.033555529672215e-10 0.13034676780722043 361
4 142808503 145021868 4.468540754821453e-05 1.064005487018816 5.9849206883086e-05 2.9470351220998358e-05 1.0460495805645707e-09 0.16708745485219323 613
4 145024452 148047972 -6.429623871284438e-05 -0.9029797990928066 0.00027571348752070146 1.8388955186828837e-05 1.815611044800211e-09 0.13131217324051525 818
4 148053679 150632409 1.6324603181816006e-05 0.30491658297821 0.00012259858316935528 2.3379635004317342e-05 1.4479731314716368e-09 0.667919566012536 753
4 150634191 153226998 2.411090203658314e-05 1.8435506057206386 3.4562305093672558e-06 4.9489616718069354e-05 1.5086139692252808e-09 0.5347569134931244 826
4 153233476 154947363 -3.571340985139824e-05 -0.4213443347031675 0.00048223319390577614 1.489811137748402e-05 1.8439813999534743e-09 0.40559306114717475 581
4 154949091 156604003 3.6382109427688073e-05 2.108521696997481 8.608720538338046e-05 3.4584459534643176e-06 1.317456991989564e-09 0.3161742945734488 607
4 156604173 158112985 6.761504725576516e-05 NA 0.00012006517422538677 -7.86655877269028e-06 1.236239173003465e-09 0.054472920526833356 561
4 158114105 160356254 1.1628454981661566e-05 NA 0.00017190298771613355 -3.5574461852362487e-06 1.1656454993250833e-09 0.7334081975378498 627
4 161056173 161796696 2.7845175105614143e-05 NA -7.490932008881873e-06 2.4669935009136902e-05 6.459082445047494e-10 0.2732400383957446 301
4 162151565 162629423 -1.3294461795633661e-05 -1.325034316411709 4.565874017412538e-06 2.204770272134819e-05 4.807993201746767e-10 0.5443143818341469 179
4 162629512 163181531 -8.583876880773143e-06 NA -1.930675042693413e-05 5.182047310288064e-05 4.111479545513494e-10 0.672050693242342 208
4 163183341 163726178 1.3048975992500696e-07 NA -3.2908304520087434e-05 2.6283744627973e-07 4.1223607479612113e-10 0.9948720886724318 186
4 163728264 164910818 1.1099552975317219e-05 NA -2.5102511350445837e-05 3.578974199037968e-05 7.839931712728686e-10 0.6917993943813141 388
4 164913270 165817608 -1.55228803633276e-05 NA 1.0434984096588277e-05 -5.711450126909737e-06 7.711803154366217e-10 0.5761770622526602 360
4 165820093 166609852 -2.735441571845473e-07 NA -1.7734754110499157e-05 5.83070119769905e-05 7.445824325928091e-10 0.9920015867727718 321
4 166611193 167643023 -9.231264355932607e-06 NA -3.8631550205765676e-05 2.4529270938791095e-05 6.436324031260047e-10 0.7159575984857529 284
4 167643601 169568082 -3.807988454879259e-05 -1.4760060576618337 7.474206200113406e-05 8.905327409573313e-06 1.48675721210279e-09 0.32335469758961355 715
4 169569516 170676328 -3.7853406384737924e-06 -0.4158165163842674 3.282886868914177e-05 2.524355678021206e-06 7.73055870894481e-10 0.8917071916874888 398
4 170678993 172735897 -2.23345420370224e-05 NA -1.3741306672827875e-06 3.997864438684653e-05 1.105237264564495e-09 0.5017018763163248 561
4 172737462 173760563 1.1710453403304132e-05 NA -1.2294862907685215e-05 7.513366099761594e-05 5.582403026624344e-10 0.620151028746782 298
4 173761916 174832248 -1.3214475102403761e-05 -0.4013950777493572 4.150628455591135e-05 2.6112105389219815e-05 7.174891101781855e-10 0.6217756352882462 282
4 174833988 176193705 -4.1489446105932036e-05 -1.4999450650501325 5.890623893776397e-05 1.298862781071682e-05 1.223586635785539e-09 0.23558392285690133 504
4 176199091 177290105 -8.383042791120652e-06 NA 3.281168183410815e-05 -1.312959531820645e-05 8.023326207069969e-10 0.7672650841788784 348
4 177290945 177972278 1.075483343073827e-06 NA 1.8597983394677605e-05 -1.1016813962961463e-05 5.532238500094547e-10 0.9635294772208808 268
4 177974062 178758792 -6.81198310889938e-06 -0.3767142482006202 1.6747725058418596e-05 1.9523928527495126e-05 9.456129408414981e-10 0.8246860104658238 319
4 178758930 180119509 5.909155688744227e-07 NA -4.0576272083290515e-05 3.27109085677499e-05 1.0407982912448764e-09 0.9853863761207545 473
4 180120693 181732608 6.636435820869678e-06 NA -4.2132311975843395e-05 5.020686844475288e-05 2.0611605008290084e-09 0.8837816755119471 808
4 181732746 182420390 -1.8899071786826835e-05 -1.4964294498204862 4.510704972411348e-05 3.5360958918616137e-06 1.0650088818886537e-09 0.562512437886318 368
